1, 37.92721518987342
0.9783018867924538, 33.13291139240507
1, 28.433544303797476
1.9764150943396235, 39.11392405063292
1.9547169811320764, 35.55379746835443
1.9764150943396235, 32.08860759493671
3.9509433962264167, 44.810126582278485
3.994339622641509, 41.62974683544304
3.9509433962264167, 38.54430379746836
5.968867924528301, 53.354430379746844
5.9905660377358485, 49.319620253164565
5.968867924528301, 45.284810126582286
7.965094339622641, 51.3607594936709
8.008490566037736, 47.420886075949376
8.008490566037736, 43.52848101265823
11.97924528301887, 53.59177215189874
12.022641509433964, 50.458860759493675
11.97924528301887, 47.32594936708861
23.97830188679245, 60.37974683544304
24, 57.056962025316466
23.97830188679245, 53.73417721518988
